"district_ID","time.y","gap"
17,"2016-01-24-106",12.5699774634749
17,"2016-01-24-118",12.5568518343798
17,"2016-01-24-130",12.5448008939894
17,"2016-01-24-142",12.5320850305107
17,"2016-01-26-46",12.519746640531
17,"2016-01-26-58",12.5112456921331
17,"2016-01-26-70",12.5010370032024
17,"2016-01-26-82",12.4884366887359
17,"2016-01-26-94",12.4755220696162
17,"2016-01-26-106",12.4629828041398
17,"2016-01-26-118",12.4501299514714
17,"2016-01-26-130",12.4376512731829
17,"2016-01-26-142",12.4248597223363
17,"2016-01-28-58",12.4127835226899
17,"2016-01-28-70",12.4024456250598
17,"2016-01-28-82",12.3914496070075
17,"2016-01-28-94",12.3794569889301
17,"2016-01-28-106",12.3671524703851
17,"2016-01-28-118",12.3548772383514
17,"2016-01-28-130",12.3422916248658
17,"2016-01-28-142",12.3307531796726
17,"2016-01-30-46",12.3182261700082
17,"2016-01-30-58",12.3080960792033
17,"2016-01-30-70",12.2979899366037
17,"2016-01-30-82",12.2855467764655
17,"2016-01-30-94",12.2731329535185
17,"2016-01-30-106",12.2614210803734
17,"2016-01-30-118",12.2494008374304
17,"2016-01-30-130",12.2370733625857
17,"2016-01-30-142",12.2257798215177
18,"2016-01-22-46",12.2138436089167
18,"2016-01-22-58",12.2039399901974
18,"2016-01-22-70",12.1947268370541
18,"2016-01-22-82",12.1865348408824
18,"2016-01-22-94",12.1763652553508
18,"2016-01-22-106",12.1675486731753
18,"2016-01-22-118",12.1554336230526
18,"2016-01-22-130",12.1393230417099
18,"2016-01-22-142",12.1302502524561
18,"2016-01-24-58",12.1195461048165
18,"2016-01-24-70",12.1098567852408
18,"2016-01-24-82",12.0985418312672
18,"2016-01-24-94",12.0869237846926
18,"2016-01-24-106",12.0753324726104
18,"2016-01-24-118",12.0640960978836
18,"2016-01-24-130",12.0538691181152
18,"2016-01-24-142",12.0502143678354
18,"2016-01-26-46",12.0387197167224
18,"2016-01-26-58",12.0295374309125
18,"2016-01-26-70",12.0187453199233
18,"2016-01-26-82",12.0102579466465
18,"2016-01-26-94",11.999187428156
18,"2016-01-26-106",11.9907411766016
18,"2016-01-26-118",11.9797183915497
18,"2016-01-26-130",11.9683965655048
18,"2016-01-26-142",11.9583948859913
18,"2016-01-28-58",11.9497086595343
18,"2016-01-28-70",11.9403964820074
18,"2016-01-28-82",11.9327171817346
18,"2016-01-28-94",11.9224795283073
18,"2016-01-28-106",11.9109787441964
18,"2016-01-28-118",11.9014305951172
18,"2016-01-28-130",11.8909417266806
18,"2016-01-28-142",11.8807966833814
18,"2016-01-30-46",11.8719539482406
18,"2016-01-30-58",11.8605750786417
18,"2016-01-30-70",11.8543269212594
18,"2016-01-30-82",11.8439499356751
18,"2016-01-30-94",11.833277800154
18,"2016-01-30-106",11.8226294106434
18,"2016-01-30-118",11.8120046842206
18,"2016-01-30-130",11.8010864806528
18,"2016-01-30-142",11.7917757588536
19,"2016-01-22-46",11.7818531379565
19,"2016-01-22-58",11.7713207439534
19,"2016-01-22-70",11.7627043520822
19,"2016-01-22-82",11.7537919031041
19,"2016-01-22-94",11.7445844217607
19,"2016-01-22-106",11.7372828022556
19,"2016-01-22-118",11.7281139860576
19,"2016-01-22-130",11.7199057283905
19,"2016-01-22-142",11.7104631118642
19,"2016-01-24-58",11.7010411639794
19,"2016-01-24-70",11.6925767281605
19,"2016-01-24-82",11.6838188584835
19,"2016-01-24-94",11.6744570340052
19,"2016-01-24-106",11.6651155993126
19,"2016-01-24-118",11.6557944847079
19,"2016-01-24-130",11.6477350857463
19,"2016-01-24-142",11.6384532490268
19,"2016-01-26-46",11.62795313765
19,"2016-01-26-58",11.621495543521
19,"2016-01-26-70",11.6221550596944
19,"2016-01-26-82",11.6144849593924
19,"2016-01-26-94",11.6049829708286
19,"2016-01-26-106",11.5928574919349
19,"2016-01-26-118",11.5849378076106
19,"2016-01-26-130",11.5748872358331
19,"2016-01-26-142",11.5679228896156
19,"2016-01-28-58",11.5591369181835
19,"2016-01-28-70",11.5509811827037
19,"2016-01-28-82",11.5419268487958
19,"2016-01-28-94",11.5331968150824
19,"2016-01-28-106",11.5241807960616
19,"2016-01-28-118",11.5157924351282
19,"2016-01-28-130",11.5083334933763
19,"2016-01-28-142",11.4984624765386
19,"2016-01-30-46",11.491946748309
19,"2016-01-30-58",11.4878668693369
19,"2016-01-30-70",11.4789574043813
19,"2016-01-30-82",11.4688586812725
19,"2016-01-30-94",11.4602895783936
19,"2016-01-30-106",11.4529437306276
19,"2016-01-30-118",11.4459142900041
19,"2016-01-30-130",11.4364950706263
19,"2016-01-30-142",11.4279962759064
20,"2016-01-22-46",11.4183159194363
20,"2016-01-22-58",11.4140466927941
20,"2016-01-22-70",11.4070942129621
20,"2016-01-22-82",11.401351373811
20,"2016-01-22-94",11.3947252758935
20,"2016-01-22-106",11.3928820044099
20,"2016-01-22-118",11.3913402818695
20,"2016-01-22-130",11.38938862874
20,"2016-01-22-142",11.384291192313
20,"2016-01-24-58",11.3777215382273
20,"2016-01-24-70",11.3812365961021
20,"2016-01-24-82",11.3737976287091
20,"2016-01-24-94",11.366374049251
20,"2016-01-24-106",11.3580803296088
20,"2016-01-24-118",11.350688159506
20,"2016-01-24-130",11.3436056905783
20,"2016-01-24-142",11.3391848620278
20,"2016-01-26-46",11.3315416321259
20,"2016-01-26-58",11.3382920356187
20,"2016-01-26-70",11.3379945924455
20,"2016-01-26-82",11.3323311513072
20,"2016-01-26-94",11.3264857863689
20,"2016-01-26-106",11.3221122221764
20,"2016-01-26-118",11.3138648609844
20,"2016-01-26-130",11.3135906633772
20,"2016-01-26-142",11.3077905551777
20,"2016-01-28-58",11.3251500782039
20,"2016-01-28-70",11.317034194759
20,"2016-01-28-82",11.3089347735523
20,"2016-01-28-94",11.3017200689732
20,"2016-01-28-106",11.2959654693182
20,"2016-01-28-118",11.2878292505314
20,"2016-01-28-130",11.3177654520298
20,"2016-01-28-142",11.3117322541156
20,"2016-01-30-46",11.3149145386245
20,"2016-01-30-58",11.304788272641
20,"2016-01-30-70",11.3125581048792
20,"2016-01-30-82",11.3211719517804
20,"2016-01-30-94",11.3145996804995
20,"2016-01-30-106",11.3071829283436
20,"2016-01-30-118",11.3012087567888
20,"2016-01-30-130",11.2935351611612
20,"2016-01-30-142",11.2870164701402
21,"2016-01-22-46",11.2785187326871
21,"2016-01-22-58",11.270606408583
21,"2016-01-22-70",11.2615740919374
21,"2016-01-22-82",11.2565302115416
21,"2016-01-22-94",11.249230044223
21,"2016-01-22-106",11.2439250951192
21,"2016-01-22-118",11.2366521230205
21,"2016-01-22-130",11.2310874826001
21,"2016-01-22-142",11.2235597718139
21,"2016-01-24-58",11.2146384536969
21,"2016-01-24-70",11.2077043188176
21,"2016-01-24-82",11.1990974854965
21,"2016-01-24-94",11.1907883073784
21,"2016-01-24-106",11.1850192762729
21,"2016-01-24-118",11.1784212208587
21,"2016-01-24-130",11.1709966926935
21,"2016-01-24-142",11.1624687468919
21,"2016-01-26-46",11.1550741611184
21,"2016-01-26-58",11.1471362853561
21,"2016-01-26-70",11.1366688542391
21,"2016-01-26-82",11.1279317175039
21,"2016-01-26-94",11.1200451392454
21,"2016-01-26-106",11.1118963367426
21,"2016-01-26-118",11.1037633483838
21,"2016-01-26-130",11.096199989191
21,"2016-01-26-142",11.0875447748154
21,"2016-01-28-58",11.0816694959195
21,"2016-01-28-70",11.0747015112417
21,"2016-01-28-82",11.0666441347504
21,"2016-01-28-94",11.0586022916206
21,"2016-01-28-106",11.0511261411736
21,"2016-01-28-118",11.0447635749677
21,"2016-01-28-130",11.0378642363114
21,"2016-01-28-142",11.029607150293
21,"2016-01-30-46",11.0243787686302
21,"2016-01-30-58",11.0166980199829
21,"2016-01-30-70",11.0071169292507
21,"2016-01-30-82",11.0041089186645
21,"2016-01-30-94",10.9981077390691
21,"2016-01-30-106",10.9891253184439
21,"2016-01-30-118",10.9817912482902
21,"2016-01-30-130",10.9750144556401
21,"2016-01-30-142",10.967165054455
22,"2016-01-22-46",10.9628545380107
22,"2016-01-22-58",10.9620723653559
22,"2016-01-22-70",10.9621031424465
22,"2016-01-22-82",10.960512677862
22,"2016-01-22-94",10.9678321007949
22,"2016-01-22-106",10.9837653722151
22,"2016-01-22-118",10.9913218984701
22,"2016-01-22-130",10.9980529458893
22,"2016-01-22-142",11.0023532793558
22,"2016-01-24-58",10.999399157016
22,"2016-01-24-70",11.0010082193562
22,"2016-01-24-82",10.9996684515175
22,"2016-01-24-94",10.9999361687268
22,"2016-01-24-106",11.0087526772745
22,"2016-01-24-118",11.0154176737965
22,"2016-01-24-130",11.0226034234576
22,"2016-01-24-142",11.0220527416279
22,"2016-01-26-46",11.0201729442816
22,"2016-01-26-58",11.0198911162633
22,"2016-01-26-70",11.0204062016499
22,"2016-01-26-82",11.0211855125475
22,"2016-01-26-94",11.0269964909481
22,"2016-01-26-106",11.0412645540673
22,"2016-01-26-118",11.0470473207439
22,"2016-01-26-130",11.0507069082902
22,"2016-01-26-142",11.0448635633351
22,"2016-01-28-58",11.042720061177
22,"2016-01-28-70",11.0437392345954
22,"2016-01-28-82",11.0431788302557
22,"2016-01-28-94",11.0468222406863
22,"2016-01-28-106",11.0557069253564
22,"2016-01-28-118",11.0611677062801
22,"2016-01-28-130",11.0663566292655
22,"2016-01-28-142",11.0681355803804
22,"2016-01-30-46",11.0620722391885
22,"2016-01-30-58",11.062023631327
22,"2016-01-30-70",11.0664079674694
22,"2016-01-30-82",11.0668770417329
22,"2016-01-30-94",11.0743710227047
22,"2016-01-30-106",11.089389709196
22,"2016-01-30-118",11.0942538563973
22,"2016-01-30-130",11.1019626082601
22,"2016-01-30-142",11.1083617044444
23,"2016-01-22-46",11.1191499298875
23,"2016-01-22-58",11.1950854225718
23,"2016-01-22-70",11.2243260368047
23,"2016-01-22-82",11.2347303252179
23,"2016-01-22-94",11.2613529564097
23,"2016-01-22-106",11.3730529791058
23,"2016-01-22-118",11.3753365587054
23,"2016-01-22-130",11.4777958421176
23,"2016-01-22-142",11.4866658992061
23,"2016-01-24-58",11.5229489041541
23,"2016-01-24-70",11.5566060496823
23,"2016-01-24-82",11.5578269130586
23,"2016-01-24-94",11.5584213226807
23,"2016-01-24-106",11.5587594380538
23,"2016-01-24-118",11.5575671182389
23,"2016-01-24-130",11.639250268615
23,"2016-01-24-142",11.6363110516581
23,"2016-01-26-46",11.6887506645089
23,"2016-01-26-58",11.83112636145
23,"2016-01-26-70",11.9546708675108
23,"2016-01-26-82",12.074452130143
23,"2016-01-26-94",12.1952365021985
23,"2016-01-26-106",12.2731385710273
23,"2016-01-26-118",12.2774038196943
23,"2016-01-26-130",12.3311255405968
23,"2016-01-26-142",12.3331413068048
23,"2016-01-28-58",12.4634231418349
23,"2016-01-28-70",12.5794054862003
23,"2016-01-28-82",12.6013085443181
23,"2016-01-28-94",12.7162733890969
23,"2016-01-28-106",12.8419561288497
23,"2016-01-28-118",12.8783823858493
23,"2016-01-28-130",12.9239698128932
23,"2016-01-28-142",12.9352570828112
23,"2016-01-30-46",12.9709574639509
23,"2016-01-30-58",13.0182971477518
23,"2016-01-30-70",13.0976367269948
23,"2016-01-30-82",13.2302677135303
23,"2016-01-30-94",13.3145053492948
23,"2016-01-30-106",13.3213840942992
23,"2016-01-30-118",13.3179250523664
23,"2016-01-30-130",13.3256078598009
23,"2016-01-30-142",13.3288274336997
24,"2016-01-22-46",13.3223298263578
24,"2016-01-22-58",13.3877055072953
24,"2016-01-22-70",13.4236436254516
24,"2016-01-22-82",13.4548423130744
24,"2016-01-22-94",13.4564742543092
24,"2016-01-22-106",13.4492581799203
24,"2016-01-22-118",13.4418090452762
24,"2016-01-22-130",13.4348631337667
24,"2016-01-22-142",13.4269492216155
24,"2016-01-24-58",13.449775794435
24,"2016-01-24-70",13.4914894763262
24,"2016-01-24-82",13.496257615904
24,"2016-01-24-94",13.488087629847
24,"2016-01-24-106",13.4771343280635
24,"2016-01-24-118",13.4714304811832
24,"2016-01-24-130",13.4667091068049
24,"2016-01-24-142",13.4598091730536
24,"2016-01-26-46",13.4577753314227
24,"2016-01-26-58",13.5276344583741
24,"2016-01-26-70",13.550610115073
24,"2016-01-26-82",13.5886720816078
24,"2016-01-26-94",13.5911452531291
24,"2016-01-26-106",13.5834742160071
24,"2016-01-26-118",13.5755749341334
24,"2016-01-26-130",13.5669660847835
24,"2016-01-26-142",13.5581310105768
24,"2016-01-28-58",13.6284353893571
24,"2016-01-28-70",13.6407166709121
24,"2016-01-28-82",13.6695399666363
24,"2016-01-28-94",13.6617053562632
24,"2016-01-28-106",13.6581161069054
24,"2016-01-28-118",13.6509434942419
24,"2016-01-28-130",13.6433047587691
24,"2016-01-28-142",13.6356787940506
24,"2016-01-30-46",13.645722450366
24,"2016-01-30-58",13.6462141863967
24,"2016-01-30-70",13.6753606490763
24,"2016-01-30-82",13.7100832746836
24,"2016-01-30-94",13.7112405347064
24,"2016-01-30-106",13.7047985305269
24,"2016-01-30-118",13.6981300306237
24,"2016-01-30-130",13.6907616917394
24,"2016-01-30-142",13.6831688212197
25,"2016-01-22-46",13.6736963740902
25,"2016-01-22-58",13.6899957386643
25,"2016-01-22-70",13.6857299248739
25,"2016-01-22-82",13.6772258706818
25,"2016-01-22-94",13.6682645894349
25,"2016-01-22-106",13.6595534797907
25,"2016-01-22-118",13.6508567111079
25,"2016-01-22-130",13.6421742463209
25,"2016-01-22-142",13.6337407902789
25,"2016-01-24-58",13.6248521358767
25,"2016-01-24-70",13.6157437580868
25,"2016-01-24-82",13.6071184698671
25,"2016-01-24-94",13.5987411650473
25,"2016-01-24-106",13.5906112062868
25,"2016-01-24-118",13.5813273982525
25,"2016-01-24-130",13.5722919546436
25,"2016-01-24-142",13.5649021885989
25,"2016-01-26-46",13.5558950408881
25,"2016-01-26-58",13.5831816257433
25,"2016-01-26-70",13.5748755047216
25,"2016-01-26-82",13.5668150064593
25,"2016-01-26-94",13.5578399496366
25,"2016-01-26-106",13.5495745372527
25,"2016-01-26-118",13.5415539993796
25,"2016-01-26-130",13.5330839110359
25,"2016-01-26-142",13.5212723296905
25,"2016-01-28-58",13.5349894270851
25,"2016-01-28-70",13.5258575459965
25,"2016-01-28-82",13.5174314753589
25,"2016-01-28-94",13.5090189795186
25,"2016-01-28-106",13.5008499620575
25,"2016-01-28-118",13.4922346278314
25,"2016-01-28-130",13.483403619366
25,"2016-01-28-142",13.4750453962846
25,"2016-01-30-46",13.4667005769973
25,"2016-01-30-58",13.4579113571001
25,"2016-01-30-70",13.4491362063863
25,"2016-01-30-82",13.4403750894983
25,"2016-01-30-94",13.4318562295876
25,"2016-01-30-106",13.4231229185982
25,"2016-01-30-118",13.4153149056668
25,"2016-01-30-130",13.4061535251257
25,"2016-01-30-142",13.3990535795775
26,"2016-01-22-46",13.3899199370557
26,"2016-01-22-58",13.4393706158726
26,"2016-01-22-70",13.4338550541018
26,"2016-01-22-82",13.45667364346
26,"2016-01-22-94",13.4550050854047
26,"2016-01-22-106",13.4580892258127
26,"2016-01-22-118",13.5258012557161
26,"2016-01-22-130",13.5191231333934
26,"2016-01-22-142",13.5113276519136
26,"2016-01-24-58",13.5039952239316
26,"2016-01-24-70",13.5086086025239
26,"2016-01-24-82",13.505790643962
26,"2016-01-24-94",13.4982569573062
26,"2016-01-24-106",13.4870326582875
26,"2016-01-24-118",13.4784052249149
26,"2016-01-24-130",13.4700154410344
26,"2016-01-24-142",13.4609670652344
26,"2016-01-26-46",13.4570782730206
26,"2016-01-26-58",13.4932045057387
26,"2016-01-26-70",13.4861746679724
26,"2016-01-26-82",13.4825025296405
26,"2016-01-26-94",13.4759382167584
26,"2016-01-26-106",13.4673796834287
26,"2016-01-26-118",13.4692928701109
26,"2016-01-26-130",13.4738709317805
26,"2016-01-26-142",13.4666693296491
26,"2016-01-28-58",13.4814496208189
26,"2016-01-28-70",13.4755861288317
26,"2016-01-28-82",13.4713995630475
26,"2016-01-28-94",13.4644479811292
26,"2016-01-28-106",13.4570649734034
26,"2016-01-28-118",13.4597530785506
26,"2016-01-28-130",13.4594487406787
26,"2016-01-28-142",13.451649281635
26,"2016-01-30-46",13.4502495133872
26,"2016-01-30-58",13.4428125501191
26,"2016-01-30-70",13.4409817218821
26,"2016-01-30-82",13.4501354787093
26,"2016-01-30-94",13.4476447158311
26,"2016-01-30-106",13.4378265266896
26,"2016-01-30-118",13.4325016297163
26,"2016-01-30-130",13.4263096155174
26,"2016-01-30-142",13.4177221802645
27,"2016-01-22-46",13.4163562635889
27,"2016-01-22-58",13.4165201508018
27,"2016-01-22-70",13.4142851834114
27,"2016-01-22-82",13.4146680035529
27,"2016-01-22-94",13.4120027871814
27,"2016-01-22-106",13.4136913456065
27,"2016-01-22-118",13.4095103212613
27,"2016-01-22-130",13.4033816779778
27,"2016-01-22-142",13.3979130998793
27,"2016-01-24-58",13.395834735329
27,"2016-01-24-70",13.3966601295256
27,"2016-01-24-82",13.397700583692
27,"2016-01-24-94",13.3950653769164
27,"2016-01-24-106",13.3935138338089
27,"2016-01-24-118",13.3911016349952
27,"2016-01-24-130",13.3882619486609
27,"2016-01-24-142",13.383057385696
27,"2016-01-26-46",13.3808733589783
27,"2016-01-26-58",13.3795526494369
27,"2016-01-26-70",13.3814562674931
27,"2016-01-26-82",13.3807813654106
27,"2016-01-26-94",13.3773195716949
27,"2016-01-26-106",13.3733544306737
27,"2016-01-26-118",13.3690479102773
27,"2016-01-26-130",13.3671002747489
27,"2016-01-26-142",13.3613093985044
27,"2016-01-28-58",13.3606510022202
27,"2016-01-28-70",13.3591403467153
27,"2016-01-28-82",13.3582713311484
27,"2016-01-28-94",13.3543468931402
27,"2016-01-28-106",13.354971645176
27,"2016-01-28-118",13.3532575293555
27,"2016-01-28-130",13.3483605719148
27,"2016-01-28-142",13.3455926784891
27,"2016-01-30-46",13.3441008875127
27,"2016-01-30-58",13.3451531428267
27,"2016-01-30-70",13.3442990773392
27,"2016-01-30-82",13.3497901119698
27,"2016-01-30-94",13.3480894210051
27,"2016-01-30-106",13.3463912431999
27,"2016-01-30-118",13.3416705420247
27,"2016-01-30-130",13.339558234476
27,"2016-01-30-142",13.3310635527379
28,"2016-01-22-46",13.3247558365111
28,"2016-01-22-58",13.322029577316
28,"2016-01-22-70",13.3186774696671
28,"2016-01-22-82",13.3134423044879
28,"2016-01-22-94",13.3086340196601
28,"2016-01-22-106",13.3220526789148
28,"2016-01-22-118",13.3237337506794
28,"2016-01-22-130",13.4075783667673
28,"2016-01-22-142",13.4173500953864
28,"2016-01-24-58",13.4082371153401
28,"2016-01-24-70",13.4058966834498
28,"2016-01-24-82",13.4010596646893
28,"2016-01-24-94",13.3956052144408
28,"2016-01-24-106",13.3939024657629
28,"2016-01-24-118",13.387549752307
28,"2016-01-24-130",13.3871007904517
28,"2016-01-24-142",13.391838126612
28,"2016-01-26-46",13.3859986417664
28,"2016-01-26-58",13.4156996780879
28,"2016-01-26-70",13.414321643194
28,"2016-01-26-82",13.4119982365129
28,"2016-01-26-94",13.412568958233
28,"2016-01-26-106",13.4244860808089
28,"2016-01-26-118",13.4209252772133
28,"2016-01-26-130",13.4334355190605
28,"2016-01-26-142",13.4319330892278
28,"2016-01-28-58",13.4692977202647
28,"2016-01-28-70",13.4638718124856
28,"2016-01-28-82",13.4588642954588
28,"2016-01-28-94",13.4544793533283
28,"2016-01-28-106",13.4593239038386
28,"2016-01-28-118",13.4558764641139
28,"2016-01-28-130",13.5647282731022
28,"2016-01-28-142",13.5581367501981
28,"2016-01-30-46",13.5686156374479
28,"2016-01-30-58",13.5637796833654
28,"2016-01-30-70",13.5595621254669
28,"2016-01-30-82",13.5584055701968
28,"2016-01-30-94",13.5552156604062
28,"2016-01-30-106",13.5585370009957
28,"2016-01-30-118",13.5549458569479
28,"2016-01-30-130",13.5604950170026
28,"2016-01-30-142",13.5597482654709
29,"2016-01-22-46",13.5519089373808
29,"2016-01-22-58",13.5477259226356
29,"2016-01-22-70",13.5482028190807
29,"2016-01-22-82",13.542411349518
29,"2016-01-22-94",13.5346078678921
29,"2016-01-22-106",13.5304488401158
29,"2016-01-22-118",13.5226651881351
29,"2016-01-22-130",13.5150940483599
29,"2016-01-22-142",13.5079363193738
29,"2016-01-24-58",13.5048128165653
29,"2016-01-24-70",13.5022968458275
29,"2016-01-24-82",13.4971729224572
29,"2016-01-24-94",13.4896475272811
29,"2016-01-24-106",13.484338874537
29,"2016-01-24-118",13.477434462388
29,"2016-01-24-130",13.4719414100478
29,"2016-01-24-142",13.464255170706
29,"2016-01-26-46",13.4571794478927
29,"2016-01-26-58",13.4525107426702
29,"2016-01-26-70",13.4528385805489
29,"2016-01-26-82",13.4551603763723
29,"2016-01-26-94",13.448311934537
29,"2016-01-26-106",13.4450572679095
29,"2016-01-26-118",13.4380267920233
29,"2016-01-26-130",13.4306084857856
29,"2016-01-26-142",13.4235977934023
29,"2016-01-28-58",13.4203681797897
29,"2016-01-28-70",13.4191263899168
29,"2016-01-28-82",13.4157063781907
29,"2016-01-28-94",13.4085287308373
29,"2016-01-28-106",13.4015588879025
29,"2016-01-28-118",13.3951918106657
29,"2016-01-28-130",13.3878457862817
29,"2016-01-28-142",13.3799177291639
29,"2016-01-30-46",13.3757481525983
29,"2016-01-30-58",13.3700076629535
29,"2016-01-30-70",13.3688044288084
29,"2016-01-30-82",13.3662254415422
29,"2016-01-30-94",13.3587345496184
29,"2016-01-30-106",13.3512539595106
29,"2016-01-30-118",13.3445688865073
29,"2016-01-30-130",13.3376968373391
29,"2016-01-30-142",13.3306382151298
30,"2016-01-22-46",13.3228058777531
30,"2016-01-22-58",13.3157670484707
30,"2016-01-22-70",13.3083467705775
30,"2016-01-22-82",13.3005458639125
30,"2016-01-22-94",13.292755618385
30,"2016-01-22-106",13.2849760111171
30,"2016-01-22-118",13.2772070192978
30,"2016-01-22-130",13.2700329598786
30,"2016-01-22-142",13.2624794178623
30,"2016-01-24-58",13.2547416819126
30,"2016-01-24-70",13.2489577283475
30,"2016-01-24-82",13.2412398888941
30,"2016-01-24-94",13.2343086278024
30,"2016-01-24-106",13.2266112788526
30,"2016-01-24-118",13.218924367997
30,"2016-01-24-130",13.2114414463741
30,"2016-01-24-142",13.2043555035618
30,"2016-01-26-46",13.1966993252645
30,"2016-01-26-58",13.1902122457017
30,"2016-01-26-70",13.1829620263391
30,"2016-01-26-82",13.1764929006008
30,"2016-01-26-94",13.168876430716
30,"2016-01-26-106",13.1622328748261
30,"2016-01-26-118",13.1548287388845
30,"2016-01-26-130",13.1478190337295
30,"2016-01-26-142",13.1404345817315
30,"2016-01-28-58",13.1330600512622
30,"2016-01-28-70",13.1262707953831
30,"2016-01-28-82",13.1189157144352
30,"2016-01-28-94",13.1115704928451
30,"2016-01-28-106",13.1044264607979
30,"2016-01-28-118",13.0971007859638
30,"2016-01-28-130",13.0905491424105
30,"2016-01-28-142",13.0830516915844
30,"2016-01-30-46",13.0755642526156
30,"2016-01-30-58",13.06903991164
30,"2016-01-30-70",13.0619528412143
30,"2016-01-30-82",13.055065544198
30,"2016-01-30-94",13.0479972298898
30,"2016-01-30-106",13.040748276699
30,"2016-01-30-118",13.0335089594126
30,"2016-01-30-130",13.0289358044073
30,"2016-01-30-142",13.0215245781249
31,"2016-01-22-46",13.0154494410021
31,"2016-01-22-58",13.0095716772151
31,"2016-01-22-70",13.0054043077426
31,"2016-01-22-82",12.9989740217457
31,"2016-01-22-94",12.993685596724
31,"2016-01-22-106",12.9878379076356
31,"2016-01-22-118",12.9818093309244
31,"2016-01-22-130",12.9757887074806
31,"2016-01-22-142",12.9692110490771
31,"2016-01-24-58",12.965276605504
31,"2016-01-24-70",12.9609712595438
31,"2016-01-24-82",12.9546046842378
31,"2016-01-24-94",12.9482464765674
31,"2016-01-24-106",12.9418966192635
31,"2016-01-24-118",12.93742986076
31,"2016-01-24-130",12.9309082628614
31,"2016-01-24-142",12.9264543645483
31,"2016-01-26-46",12.9216321866408
31,"2016-01-26-58",12.9190593087791
31,"2016-01-26-70",12.9148088086061
31,"2016-01-26-82",12.9094440407028
31,"2016-01-26-94",12.9029672909598
31,"2016-01-26-106",12.8961262730931
31,"2016-01-26-118",12.8905977109293
31,"2016-01-26-130",12.8841459444365
31,"2016-01-26-142",12.8775166328274
31,"2016-01-28-58",12.8733114024487
31,"2016-01-28-70",12.8685546378354
31,"2016-01-28-82",12.8634329933245
31,"2016-01-28-94",12.8568348659645
31,"2016-01-28-106",12.8504305486992
31,"2016-01-28-118",12.8440345302531
31,"2016-01-28-130",12.8370918547831
31,"2016-01-28-142",12.8307126910928
31,"2016-01-30-46",12.8241570689884
31,"2016-01-30-58",12.817794486632
31,"2016-01-30-70",12.8134688902727
31,"2016-01-30-82",12.8080430873478
31,"2016-01-30-94",12.8018876307618
31,"2016-01-30-106",12.7970282890444
31,"2016-01-30-118",12.7905201822281
31,"2016-01-30-130",12.78346917882
31,"2016-01-30-142",12.7769781014171
32,"2016-01-22-46",12.7699449024621
32,"2016-01-22-58",12.7632874336856
32,"2016-01-22-70",12.7564552859573
32,"2016-01-22-82",12.7494488110657
32,"2016-01-22-94",12.7428172072543
32,"2016-01-22-106",12.7363769053125
32,"2016-01-22-118",12.7295794755141
32,"2016-01-22-130",12.7227907317342
32,"2016-01-22-142",12.7165579020744
32,"2016-01-24-58",12.7096038966594
32,"2016-01-24-70",12.703387355368
32,"2016-01-24-82",12.6968147011878
32,"2016-01-24-94",12.6900685309252
32,"2016-01-24-106",12.6836944477568
32,"2016-01-24-118",12.6769652281158
32,"2016-01-24-130",12.670426045596
32,"2016-01-24-142",12.6635324514471
32,"2016-01-26-46",12.6590035284036
32,"2016-01-26-58",12.6535748774464
32,"2016-01-26-70",12.6468863641217
32,"2016-01-26-82",12.6400254854432
32,"2016-01-26-94",12.6338960896253
32,"2016-01-26-106",12.627413300122
32,"2016-01-26-118",12.620938698913
32,"2016-01-26-130",12.6144722697575
32,"2016-01-26-142",12.6078338162783
32,"2016-01-28-58",12.6012037295933
32,"2016-01-28-70",12.5951217556478
32,"2016-01-28-82",12.5890474361104
32,"2016-01-28-94",12.5826214313838
32,"2016-01-28-106",12.5760239692125
32,"2016-01-28-118",12.5699730054688
32,"2016-01-28-130",12.5633918080832
32,"2016-01-28-142",12.5571771582401
32,"2016-01-30-46",12.5516863720828
32,"2016-01-30-58",12.5458446799332
32,"2016-01-30-70",12.5398315347706
32,"2016-01-30-82",12.5331113678173
32,"2016-01-30-94",12.5280061671562
32,"2016-01-30-106",12.5213019184046
32,"2016-01-30-118",12.515497300623
32,"2016-01-30-130",12.5088092899529
32,"2016-01-30-142",12.5021296125108
33,"2016-01-22-46",12.4959918699214
33,"2016-01-22-58",12.4896840178755
33,"2016-01-22-70",12.4853378274575
33,"2016-01-22-82",12.4806420494166
33,"2016-01-22-94",12.4747105265099
33,"2016-01-22-106",12.4689636049254
33,"2016-01-22-118",12.4628695753797
33,"2016-01-22-130",12.4567830959592
33,"2016-01-22-142",12.4507041519748
33,"2016-01-24-58",12.4448094696743
33,"2016-01-24-70",12.4390986910786
33,"2016-01-24-82",12.4326890023964
33,"2016-01-24-94",12.4262872269101
33,"2016-01-24-106",12.419717106769
33,"2016-01-24-118",12.4133312048105
33,"2016-01-24-130",12.4071291643997
33,"2016-01-24-142",12.400934759283
33,"2016-01-26-46",12.3943964808511
33,"2016-01-26-58",12.3905005922943
33,"2016-01-26-70",12.3848544880863
33,"2016-01-26-82",12.3799168235012
33,"2016-01-26-94",12.375160470457
33,"2016-01-26-106",12.3686586348333
33,"2016-01-26-118",12.3623397731069
33,"2016-01-26-130",12.356028646958
33,"2016-01-26-142",12.3499000055842
33,"2016-01-28-58",12.3436042144531
